https://www.amazon.in/Van-Heusen-Relaxed-Cotton-50001_Black_X-Large/dp/B01LZ63UKP/ref=sr_1_2_sspa?pf_rd_i=21251246031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=28bd9c32-d963-4fe4-8379-fc84147edf11&pf_rd_r=3SW33QVC3HRK5FQ014SD&pf_rd_s=merchandised-search-4&pf_rd_t=30901&qid=1660209892&s=apparel&sr=1-2-spons&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFDSkc2Nk0xRUtaTzcmZW5jcnlwdGVkSWQ9QTA5MDI0MzkyQlQ1VEwwU1o1WVZFJmVuY3J5cHRlZEFkSWQ9QTAwODE2ODEzTzc2SjNZMFVYMEtaJndpZGdldE5hbWU9c3BfYXRmX2Jyb3dzZSZhY3Rpb249Y2xpY2tSZWRpcmVjdCZkb05vdExvZ0NsaWNrPXRydWU&th=1&psc=1,        Van Heusen Athleisure Men's Regular Fit Cotton Shorts       ,931.00
https://www.flipkart.com/ask-solid-bast-quality-plain-black-cotton-cap/p/itm825e4ab9ad42c?pid=CAPGF59Y8XHYJCY8&lid=LSTCAPGF59Y8XHYJCY8LG55HU&marketplace=FLIPKART&fm=factBasedRecommendation%2FrecentlyViewed&iid=R%3Arv%3Bpt%3Ahp%3Buid%3Aadafc531-1e5e-11ed-b316-b9ef6f504485%3B.CAPGF59Y8XHYJCY8&ssid=lweuurhnmo0000001660762750841&otracker=hp_reco_Recently%2BViewed_4_34.productCard.RECENTLY_VIEWED_ask%2BSolid%2BBast%2BQuality%2Bplain%2Bblack%2Bcotton%2BCap_CAPGF59Y8XHYJCY8_factBasedRecommendation%2FrecentlyViewed_3&otracker1=hp_reco_PINNED_factBasedRecommendation%2FrecentlyViewed_Recently%2BViewed_DESKTOP_HORIZONTAL_productCard_cc_4_NA_view-all&cid=CAPGF59Y8XHYJCY8,Solid Bast Quality plain black cotton Cap,199
https://www.flipkart.com/fastcolors-color-block-men-black-track-pants/p/itm24f014d9692ba?pid=TKPGAAUGPA7DGTDG&lid=LSTTKPGAAUGPA7DGTDGDZRFGK&marketplace=FLIPKART&fm=productRecommendation%2FattachForSwatchProducts&iid=R%3Aas%3Bp%3ATSHGD5GPGG2PX5BU%3Bl%3ALSTTSHGD5GPGG2PX5BUK0RADH%3Bpt%3App%3Buid%3A001f1026-1e61-11ed-9471-49ab13573e81%3B.TKPGAAUGPA7DGTDG&ppt=pp&ppn=pp&ssid=9ww15avwlc0000001660763742954&otracker=pp_reco_Frequently%2BBought%2BTogether_1_Frequently%2BBought%2BTogether_TKPGAAUGPA7DGTDG_productRecommendation%2FattachForSwatchProducts&otracker1=pp_reco_PINNED_productRecommendation%2FattachForSwatchProducts_Frequently%2BBought%2BTogether_NA_productCard_cc_1_NA_view-all&cid=TKPGAAUGPA7DGTDG,Color Block Men Black Track Pants,369
https://www.amazon.in/Vivo-Bluetooth-Wireless-Earbuds-Enabled/dp/B07WHSJXM2/?_encoding=UTF8&pd_rd_w=FrQh0&content-id=amzn1.sym.1f592895-6b7a-4b03-9d72-1a40ea8fbeca&pf_rd_p=1f592895-6b7a-4b03-9d72-1a40ea8fbeca&pf_rd_r=FY21A10N1NJJGYH7PY4J&pd_rd_wg=qqIt0&pd_rd_r=c8cfd1c2-9c1b-4e1e-85f3-499d3dc4553b&ref_=pd_gw_ci_mcx_mr_hp_atf_m,        Vivo TWS 2E Bluetooth Truly Wireless in Ear Earbuds with Mic and Enabled 30Hrs Ultra Battery Life (Starry Blue)       ,"3,298.00"
